state,year,quarter,district,count,amount
Mizoram,2024,1,Mamit,13,24515.0
Mizoram,2024,1,Lawngtlai,18,49517.0
Mizoram,2024,1,Kolasib,19,18506.0
Mizoram,2024,1,Champhai,9,11139.0
Mizoram,2024,1,Saiha,5,22346.0
Mizoram,2024,2,Serchhip,8,19117.0
Mizoram,2024,2,Aizawl,129,201881.0
Mizoram,2024,2,Lunglei,17,23831.0
Mizoram,2024,2,Mamit,4,7126.0
Mizoram,2024,2,Lawngtlai,20,15935.0
Mizoram,2024,2,Kolasib,23,51525.0
Mizoram,2024,2,Champhai,9,10603.0
Mizoram,2024,2,Saiha,4,1437.0
Mizoram,2024,3,Hnahthial,2,62.0
Mizoram,2024,3,Serchhip,7,17208.0
Mizoram,2024,3,Aizawl,105,148960.0
Mizoram,2024,3,Siaha,4,7686.0
Mizoram,2024,3,Lunglei,15,20945.0
Mizoram,2024,3,Mamit,12,21539.0
Mizoram,2024,3,Lawngtlai,25,43774.0
Mizoram,2024,3,Kolasib,11,7991.0
Mizoram,2024,3,Saitual,1,181.0
Mizoram,2024,3,Champhai,4,7400.0
Mizoram,2024,4,Serchhip,28,53725.0
Mizoram,2024,4,Aizawl,296,498655.0
Mizoram,2024,4,Siaha,17,22273.0
Mizoram,2024,4,Lunglei,49,90595.0
Mizoram,2024,4,Mamit,13,16176.0
Mizoram,2024,4,Lawngtlai,36,51029.0
Mizoram,2024,4,Kolasib,29,29648.0
Mizoram,2024,4,Saitual,8,19680.0
Mizoram,2024,4,Champhai,10,21869.0
Mizoram,2024,4,Khawzawl,3,8037.0
Nagaland,2020,2,Mon,1,231.0
Nagaland,2020,2,Phek,2,457.0
Nagaland,2020,2,Kiphire,1,282.0
Nagaland,2020,2,Kohima,6,1832.0
Nagaland,2020,2,Tuensang,2,462.0
Nagaland,2020,2,Peren,1,231.0
Nagaland,2020,2,Dimapur,27,6065.0
Nagaland,2020,2,Wokha,1,231.0
Nagaland,2020,3,Mon,4,938.0
Nagaland,2020,3,Phek,2,783.0
Nagaland,2020,3,Longleng,1,33.0
Nagaland,2020,3,Kohima,17,5607.0
Nagaland,2020,3,Tuensang,3,949.0
Nagaland,2020,3,Dimapur,57,11587.0
Nagaland,2020,3,Zunheboto,1,33.0
Nagaland,2020,3,Wokha,4,868.0
Nagaland,2020,4,Mon,3,3729.0
Nagaland,2020,4,Phek,2,65.0
Nagaland,2020,4,Longleng,1,3884.0
Nagaland,2020,4,Mokokchung,9,2370.0
Nagaland,2020,4,Kiphire,1,33.0
Nagaland,2020,4,Kohima,5,1333.0
Nagaland,2020,4,Tuensang,2,198.0
Nagaland,2020,4,Dimapur,34,25648.0
Nagaland,2020,4,Zunheboto,3,1179.0
Nagaland,2020,4,Wokha,2,397.0
Nagaland,2021,1,Mon,5,688.0
Nagaland,2021,1,Longleng,2,702.0
Nagaland,2021,1,Mokokchung,2,1256.0
Nagaland,2021,1,Kiphire,1,33.0
Nagaland,2021,1,Kohima,9,1540.0
Nagaland,2021,1,Tuensang,3,868.0
Nagaland,2021,1,Peren,1,33.0
Nagaland,2021,1,Dimapur,48,33072.0
Nagaland,2021,1,Zunheboto,4,1250.0
Nagaland,2021,1,Wokha,4,3531.0
Nagaland,2021,2,Mon,4,13636.0
Nagaland,2021,2,Phek,2,2504.0
Nagaland,2021,2,Mokokchung,6,11572.0
Nagaland,2021,2,Kohima,7,2618.0
Nagaland,2021,2,Peren,3,472.0
Nagaland,2021,2,Dimapur,61,107022.0
Nagaland,2021,2,Zunheboto,1,1608.0
Nagaland,2021,2,Wokha,1,47.0
Nagaland,2021,3,Mon,2,96.0
Nagaland,2021,3,Phek,4,3770.0
Nagaland,2021,3,Mokokchung,4,2596.0
Nagaland,2021,3,Kohima,11,18701.0
Nagaland,2021,3,Tuensang,1,48.0
Nagaland,2021,3,Peren,1,236.0
Nagaland,2021,3,Dimapur,66,98101.0
Nagaland,2021,3,Wokha,2,95.0
Nagaland,2021,4,Mon,2,4069.0
Nagaland,2021,4,Phek,5,5615.0
Nagaland,2021,4,Longleng,3,7896.0
Nagaland,2021,4,Mokokchung,13,36881.0
Nagaland,2021,4,Kiphire,1,3477.0
Nagaland,2021,4,Kohima,17,25180.0
Nagaland,2021,4,Tuensang,3,9471.0
Nagaland,2021,4,Peren,4,18740.0
Nagaland,2021,4,Dimapur,133,229207.0
Nagaland,2021,4,Zunheboto,1,425.0
Nagaland,2021,4,Wokha,1,463.0
Nagaland,2022,1,Mon,8,54277.0
Nagaland,2022,1,Phek,5,1771.0
Nagaland,2022,1,Mokokchung,10,18633.0
Nagaland,2022,1,Kiphire,1,1918.0
Nagaland,2022,1,Kohima,50,99600.0
Nagaland,2022,1,Tuensang,2,8929.0
Nagaland,2022,1,Peren,6,11251.0
Nagaland,2022,1,Dimapur,137,296222.0
Nagaland,2022,1,Zunheboto,4,12464.0
Nagaland,2022,1,Wokha,19,24158.0
Nagaland,2022,2,Mon,7,5614.0
Nagaland,2022,2,Phek,5,3985.0
Nagaland,2022,2,Mokokchung,11,32149.0
Nagaland,2022,2,Kiphire,2,7547.0
Nagaland,2022,2,Kohima,42,92317.0
Nagaland,2022,2,Tuensang,1,56.0
Nagaland,2022,2,Peren,4,13035.0
Nagaland,2022,2,Dimapur,104,204434.0
Nagaland,2022,2,Zunheboto,3,7318.0
Nagaland,2022,2,Wokha,7,14423.0
Nagaland,2022,3,Mon,13,28116.0
Nagaland,2022,3,Phek,2,8023.0
Nagaland,2022,3,Longleng,1,56.0
Nagaland,2022,3,Mokokchung,15,35162.0
Nagaland,2022,3,Kiphire,3,13696.0
Nagaland,2022,3,Kohima,21,31879.0
Nagaland,2022,3,Tuensang,4,23576.0
Nagaland,2022,3,Peren,2,3620.0
Nagaland,2022,3,Dimapur,140,278631.0
Nagaland,2022,3,Zunheboto,1,1287.0
Nagaland,2022,3,Wokha,8,15623.0
Nagaland,2022,4,Mon,15,56474.0
Nagaland,2022,4,Phek,8,19673.0
Nagaland,2022,4,Longleng,2,14520.0
Nagaland,2022,4,Mokokchung,33,63375.0
Nagaland,2022,4,Kiphire,2,112.0
Nagaland,2022,4,Kohima,27,61776.0
Nagaland,2022,4,Tuensang,6,13464.0
Nagaland,2022,4,Peren,5,12028.0
Nagaland,2022,4,Dimapur,254,442630.0
Nagaland,2022,4,Zunheboto,7,5899.0
Nagaland,2022,4,Wokha,8,10913.0
Nagaland,2023,1,Mon,15,23976.0
Nagaland,2023,1,Phek,5,4309.0
Nagaland,2023,1,Longleng,2,1464.0
Nagaland,2023,1,Mokokchung,35,109339.0
Nagaland,2023,1,Kiphire,1,185.0
Nagaland,2023,1,Kohima,30,46798.0
Nagaland,2023,1,Tuensang,13,34077.0
Nagaland,2023,1,Peren,4,12378.0
Nagaland,2023,1,Dimapur,204,445500.0
Nagaland,2023,1,Zunheboto,2,2293.0
Nagaland,2023,1,Wokha,9,24638.0
Nagaland,2023,2,Mon,13,48562.0
Nagaland,2023,2,Phek,3,5930.0
Nagaland,2023,2,Longleng,1,1263.0
Nagaland,2023,2,Mokokchung,20,66019.0
Nagaland,2023,2,Kohima,22,69517.0
Nagaland,2023,2,Tuensang,5,22239.0
Nagaland,2023,2,Peren,6,23417.0
Nagaland,2023,2,Dimapur,189,368751.0
Nagaland,2023,2,Zunheboto,5,15035.0
Nagaland,2023,2,Wokha,5,8157.0
Nagaland,2023,3,Mon,6,20067.0
Nagaland,2023,3,Phek,4,9530.0
Nagaland,2023,3,Longleng,1,71.0
Nagaland,2023,3,Mokokchung,15,60937.0
Nagaland,2023,3,Kiphire,1,13502.0
Nagaland,2023,3,Kohima,39,84219.0
Nagaland,2023,3,Tuensang,6,8088.0
Nagaland,2023,3,Peren,2,4275.0
Nagaland,2023,3,Dimapur,179,396241.0
Nagaland,2023,3,Zunheboto,2,3523.0
Nagaland,2023,3,Wokha,13,31834.0
Nagaland,2023,4,Mon,18,57150.0
Nagaland,2023,4,Phek,3,1322.0
Nagaland,2023,4,Longleng,2,2249.0
Nagaland,2023,4,Mokokchung,20,73657.0
Nagaland,2023,4,Kohima,37,137578.0
Nagaland,2023,4,Tuensang,7,18554.0
Nagaland,2023,4,Peren,4,8375.0
Nagaland,2023,4,Dimapur,221,486852.0
Nagaland,2023,4,Zunheboto,4,12198.0
Nagaland,2023,4,Wokha,15,25038.0
Nagaland,2024,1,Mon,33,60598.0
Nagaland,2024,1,Phek,8,8334.0
Nagaland,2024,1,Longleng,2,92.0
Nagaland,2024,1,Mokokchung,35,95063.0
Nagaland,2024,1,Kiphire,2,2949.0
Nagaland,2024,1,Kohima,45,69026.0
Nagaland,2024,1,Tuensang,10,26106.0
Nagaland,2024,1,Peren,6,5503.0
Nagaland,2024,1,Dimapur,366,617926.0
Nagaland,2024,1,Zunheboto,8,11865.0
Nagaland,2024,1,Wokha,11,28222.0
Nagaland,2024,2,Mon,12,26395.0
Nagaland,2024,2,Phek,3,6214.0
Nagaland,2024,2,Longleng,2,2093.0
Nagaland,2024,2,Mokokchung,20,54012.0
Nagaland,2024,2,Kiphire,1,31.0
Nagaland,2024,2,Kohima,40,84571.0
Nagaland,2024,2,Tuensang,8,9360.0
Nagaland,2024,2,Peren,7,5924.0
Nagaland,2024,2,Dimapur,307,474960.0
Nagaland,2024,2,Zunheboto,4,5546.0
Nagaland,2024,2,Wokha,14,16186.0
Nagaland,2024,3,Mon,16,44388.0
Nagaland,2024,3,Phek,8,28926.0
Nagaland,2024,3,Mokokchung,27,100538.0
Nagaland,2024,3,Tseminyu,2,5025.0
Nagaland,2024,3,Kiphire,3,4164.0
Nagaland,2024,3,Kohima,42,96907.0
Nagaland,2024,3,Chumoukedima,58,89152.0
Nagaland,2024,3,Noklak,3,3291.0
Nagaland,2024,3,Peren,5,8897.0
Nagaland,2024,3,Wokha,12,36145.0
Nagaland,2024,3,Tuensang,3,13832.0
Nagaland,2024,3,Shamator,2,11535.0
Nagaland,2024,3,Dimapur,226,374605.0
Nagaland,2024,3,Zunheboto,3,3134.0
Nagaland,2024,4,Mon,28,75471.0
Nagaland,2024,4,Phek,10,34870.0
Nagaland,2024,4,Longleng,4,7152.0
Nagaland,2024,4,Mokokchung,25,104897.0
Nagaland,2024,4,Tseminyu,1,3048.0
Nagaland,2024,4,Kiphire,10,293.0
Nagaland,2024,4,Kohima,60,114999.0
Nagaland,2024,4,Chumoukedima,94,182390.0
Nagaland,2024,4,Noklak,2,2136.0
Nagaland,2024,4,Peren,10,10346.0
Nagaland,2024,4,Wokha,9,19766.0
Nagaland,2024,4,Tuensang,14,24874.0
Nagaland,2024,4,Dimapur,298,571656.0
Nagaland,2024,4,Zunheboto,3,16519.0
Odisha,2020,2,Rayagada,84,16524.0
Odisha,2020,2,Koraput,55,11009.0
Odisha,2020,2,Malkangiri,10,2253.0
Odisha,2020,2,Sambalpur,110,23412.0
Odisha,2020,2,Kalahandi,47,11014.0
Odisha,2020,2,Anugul,92,18236.0
Odisha,2020,2,Ganjam,235,49936.0
Odisha,2020,2,Jajapur,97,21660.0
Odisha,2020,2,Bargarh,37,8191.0
Odisha,2020,2,Dhenkanal,61,13900.0
Odisha,2020,2,Bhadrak,55,12756.0
Odisha,2020,2,Nuapada,21,4878.0
Odisha,2020,2,Kendujhar,76,17997.0
Odisha,2020,2,Mayurbhanj,82,17980.0
Odisha,2020,2,Jharsuguda,66,14004.0
Odisha,2020,2,Kandhamal,18,4445.0
Odisha,2020,2,Deogarh,8,1803.0
Odisha,2020,2,Sundargarh,145,30108.0
Odisha,2020,2,Jagatsinghapur,52,11187.0
Odisha,2020,2,Balangir,55,12056.0
Odisha,2020,2,Baleshwar,154,32694.0
Odisha,2020,2,Puri,93,19503.0
Odisha,2020,2,Sonepur,19,4257.0
Odisha,2020,2,Khordha,948,176670.0
Odisha,2020,2,Boudh,14,3232.0
Odisha,2020,2,Gajapati,22,5044.0
Odisha,2020,2,Nayagarh,25,6587.0
Odisha,2020,2,Nabarangpur,39,8270.0
Odisha,2020,2,Kendrapara,40,9135.0
Odisha,2020,2,Cuttack,221,46452.0
Odisha,2020,3,Rayagada,292,81488.0
Odisha,2020,3,Koraput,247,66184.0
Odisha,2020,3,Malkangiri,91,26229.0
Odisha,2020,3,Sambalpur,382,104804.0
Odisha,2020,3,Kalahandi,236,59524.0
Odisha,2020,3,Anugul,289,70027.0
Odisha,2020,3,Ganjam,765,176071.0
Odisha,2020,3,Jajapur,431,93403.0
Odisha,2020,3,Bargarh,275,84717.0
Odisha,2020,3,Dhenkanal,229,56140.0
Odisha,2020,3,Bhadrak,249,59839.0
Odisha,2020,3,Nuapada,84,22284.0
Odisha,2020,3,Kendujhar,480,101824.0
Odisha,2020,3,Mayurbhanj,331,83843.0
Odisha,2020,3,Jharsuguda,233,59547.0
Odisha,2020,3,Kandhamal,88,22279.0
Odisha,2020,3,Deogarh,17,3094.0
Odisha,2020,3,Sundargarh,602,150334.0
Odisha,2020,3,Jagatsinghapur,248,60015.0
Odisha,2020,3,Balangir,316,88942.0
Odisha,2020,3,Baleshwar,429,97503.0
Odisha,2020,3,Puri,376,85225.0
Odisha,2020,3,Sonepur,84,21194.0
Odisha,2020,3,Khordha,2540,565649.0
Odisha,2020,3,Boudh,66,16677.0
Odisha,2020,3,Gajapati,136,32456.0
Odisha,2020,3,Nayagarh,171,40330.0
Odisha,2020,3,Nabarangpur,115,33225.0
Odisha,2020,3,Kendrapara,200,41317.0
Odisha,2020,3,Cuttack,953,236027.0
Odisha,2020,4,Rayagada,141,85987.0
Odisha,2020,4,Koraput,171,85777.0
Odisha,2020,4,Malkangiri,69,57908.0
Odisha,2020,4,Sambalpur,225,119248.0
Odisha,2020,4,Kalahandi,158,88400.0
Odisha,2020,4,Anugul,251,167432.0
Odisha,2020,4,Ganjam,602,320130.0
Odisha,2020,4,Jajapur,300,152053.0
Odisha,2020,4,Bargarh,125,66666.0
Odisha,2020,4,Dhenkanal,197,126487.0
Odisha,2020,4,Bhadrak,202,115436.0
Odisha,2020,4,Nuapada,64,31837.0
Odisha,2020,4,Kendujhar,264,141631.0
Odisha,2020,4,Mayurbhanj,209,98405.0
Odisha,2020,4,Jharsuguda,177,99479.0
Odisha,2020,4,Kandhamal,65,33793.0
Odisha,2020,4,Deogarh,39,20606.0
Odisha,2020,4,Sundargarh,376,244881.0
Odisha,2020,4,Jagatsinghapur,179,91541.0
Odisha,2020,4,Balangir,163,63520.0
Odisha,2020,4,Baleshwar,294,153833.0
Odisha,2020,4,Puri,286,111526.0
Odisha,2020,4,Sonepur,64,25723.0
Odisha,2020,4,Khordha,1675,954884.0
Odisha,2020,4,Boudh,43,27572.0
Odisha,2020,4,Gajapati,64,41276.0
Odisha,2020,4,Nayagarh,99,59634.0
Odisha,2020,4,Nabarangpur,83,78674.0
Odisha,2020,4,Kendrapara,176,88668.0
Odisha,2020,4,Cuttack,765,455694.0
Odisha,2021,1,Rayagada,220,125559.0
Odisha,2021,1,Koraput,220,133306.0
Odisha,2021,1,Malkangiri,80,40535.0
Odisha,2021,1,Sambalpur,269,143633.0
Odisha,2021,1,Kalahandi,157,70162.0
Odisha,2021,1,Anugul,269,140111.0
Odisha,2021,1,Ganjam,565,282036.0
Odisha,2021,1,Jajapur,269,132672.0
Odisha,2021,1,Bargarh,150,59045.0
Odisha,2021,1,Dhenkanal,192,93571.0
Odisha,2021,1,Bhadrak,235,125046.0
Odisha,2021,1,Nuapada,65,32250.0
Odisha,2021,1,Kendujhar,315,171881.0
Odisha,2021,1,Mayurbhanj,222,134183.0
Odisha,2021,1,Jharsuguda,206,106244.0
Odisha,2021,1,Kandhamal,89,46191.0
Odisha,2021,1,Deogarh,35,18913.0
Odisha,2021,1,Sundargarh,457,297104.0
Odisha,2021,1,Jagatsinghapur,210,110790.0
Odisha,2021,1,Balangir,218,80273.0
Odisha,2021,1,Baleshwar,368,163193.0
Odisha,2021,1,Puri,316,137810.0
Odisha,2021,1,Sonepur,86,32391.0
Odisha,2021,1,Khordha,1758,1051292.0
Odisha,2021,1,Boudh,58,24117.0
Odisha,2021,1,Gajapati,71,53871.0
Odisha,2021,1,Nayagarh,115,51169.0
Odisha,2021,1,Nabarangpur,88,47160.0
Odisha,2021,1,Kendrapara,159,104274.0
Odisha,2021,1,Cuttack,774,374548.0
Odisha,2021,2,Rayagada,184,139311.0
Odisha,2021,2,Koraput,179,142530.0
Odisha,2021,2,Malkangiri,72,203033.0
Odisha,2021,2,Sambalpur,285,209756.0
Odisha,2021,2,Kalahandi,161,100897.0
Odisha,2021,2,Anugul,282,195220.0
Odisha,2021,2,Ganjam,587,334882.0
Odisha,2021,2,Jajapur,298,251008.0
Odisha,2021,2,Bargarh,200,100326.0
Odisha,2021,2,Dhenkanal,207,124969.0
Odisha,2021,2,Bhadrak,216,124169.0
Odisha,2021,2,Nuapada,78,40306.0
Odisha,2021,2,Kendujhar,294,283026.0
Odisha,2021,2,Mayurbhanj,290,298588.0
Odisha,2021,2,Jharsuguda,208,144774.0
Odisha,2021,2,Kandhamal,63,36109.0
Odisha,2021,2,Deogarh,29,14773.0
Odisha,2021,2,Sundargarh,457,383308.0
Odisha,2021,2,Jagatsinghapur,219,164863.0
Odisha,2021,2,Balangir,232,112902.0
Odisha,2021,2,Baleshwar,347,222150.0
Odisha,2021,2,Puri,267,117653.0
Odisha,2021,2,Sonepur,72,31754.0
Odisha,2021,2,Khordha,1626,1331503.0
Odisha,2021,2,Boudh,45,30590.0
Odisha,2021,2,Gajapati,46,36068.0
Odisha,2021,2,Nayagarh,103,65847.0
Odisha,2021,2,Nabarangpur,87,70940.0
Odisha,2021,2,Kendrapara,137,99352.0
Odisha,2021,2,Cuttack,671,422317.0
Odisha,2021,3,Rayagada,161,149354.0
Odisha,2021,3,Koraput,175,134994.0
Odisha,2021,3,Malkangiri,68,63494.0
Odisha,2021,3,Sambalpur,266,203664.0
Odisha,2021,3,Kalahandi,168,116344.0
Odisha,2021,3,Anugul,353,308712.0
Odisha,2021,3,Ganjam,586,468221.0
Odisha,2021,3,Jajapur,297,178752.0
Odisha,2021,3,Bargarh,163,97487.0
Odisha,2021,3,Dhenkanal,207,161128.0
Odisha,2021,3,Bhadrak,213,145239.0
Odisha,2021,3,Nuapada,61,41074.0
Odisha,2021,3,Kendujhar,274,221453.0
Odisha,2021,3,Mayurbhanj,245,197860.0
Odisha,2021,3,Jharsuguda,139,105099.0
Odisha,2021,3,Kandhamal,74,43599.0
Odisha,2021,3,Deogarh,30,23501.0
Odisha,2021,3,Sundargarh,465,388014.0
Odisha,2021,3,Jagatsinghapur,192,148043.0
Odisha,2021,3,Balangir,234,209858.0
Odisha,2021,3,Baleshwar,378,261707.0
Odisha,2021,3,Puri,251,138734.0
Odisha,2021,3,Sonepur,46,23561.0
Odisha,2021,3,Khordha,1726,1334699.0
Odisha,2021,3,Boudh,38,9101.0
Odisha,2021,3,Gajapati,77,65471.0
Odisha,2021,3,Nayagarh,95,37729.0
Odisha,2021,3,Nabarangpur,71,38433.0
Odisha,2021,3,Kendrapara,156,118283.0
Odisha,2021,3,Cuttack,758,575078.0
Odisha,2021,4,Rayagada,222,235270.0
Odisha,2021,4,Koraput,235,311718.0
Odisha,2021,4,Malkangiri,81,125900.0
Odisha,2021,4,Sambalpur,337,384838.0
Odisha,2021,4,Kalahandi,205,253992.0
Odisha,2021,4,Anugul,333,494511.0
Odisha,2021,4,Ganjam,533,718272.0
Odisha,2021,4,Jajapur,347,404602.0
Odisha,2021,4,Bargarh,183,197229.0
Odisha,2021,4,Dhenkanal,151,200704.0
Odisha,2021,4,Bhadrak,221,232917.0
Odisha,2021,4,Nuapada,66,84926.0
Odisha,2021,4,Kendujhar,351,478448.0
Odisha,2021,4,Mayurbhanj,294,360368.0
Odisha,2021,4,Jharsuguda,247,278537.0
Odisha,2021,4,Kandhamal,115,139285.0
Odisha,2021,4,Deogarh,18,14707.0
Odisha,2021,4,Sundargarh,406,664481.0
Odisha,2021,4,Jagatsinghapur,199,268299.0
Odisha,2021,4,Balangir,229,237562.0
Odisha,2021,4,Baleshwar,394,379386.0
Odisha,2021,4,Puri,218,355544.0
Odisha,2021,4,Sonepur,59,76210.0
Odisha,2021,4,Khordha,2185,2421437.0
Odisha,2021,4,Boudh,52,59253.0
Odisha,2021,4,Gajapati,101,135998.0
Odisha,2021,4,Nayagarh,123,128341.0
Odisha,2021,4,Nabarangpur,138,170936.0
Odisha,2021,4,Kendrapara,182,213845.0
Odisha,2021,4,Cuttack,868,914110.0
Odisha,2022,1,Rayagada,286,467833.0
Odisha,2022,1,Koraput,268,425672.0
Odisha,2022,1,Malkangiri,77,109898.0
Odisha,2022,1,Sambalpur,284,394537.0
Odisha,2022,1,Kalahandi,197,298633.0
Odisha,2022,1,Anugul,347,566436.0
Odisha,2022,1,Ganjam,724,1120616.0
Odisha,2022,1,Jajapur,345,476797.0
Odisha,2022,1,Bargarh,218,314186.0
Odisha,2022,1,Dhenkanal,164,289125.0
Odisha,2022,1,Bhadrak,236,339124.0
Odisha,2022,1,Nuapada,63,120081.0
Odisha,2022,1,Kendujhar,421,751046.0
Odisha,2022,1,Mayurbhanj,281,524362.0
Odisha,2022,1,Jharsuguda,311,429822.0
Odisha,2022,1,Kandhamal,85,147483.0
Odisha,2022,1,Deogarh,31,51539.0
Odisha,2022,1,Sundargarh,577,964269.0
Odisha,2022,1,Jagatsinghapur,235,346938.0
Odisha,2022,1,Balangir,227,402328.0
Odisha,2022,1,Baleshwar,362,481921.0
Odisha,2022,1,Puri,268,468017.0
Odisha,2022,1,Sonepur,68,103196.0
Odisha,2022,1,Khordha,2159,2889267.0
Odisha,2022,1,Boudh,34,69032.0
Odisha,2022,1,Gajapati,112,192469.0
Odisha,2022,1,Nayagarh,95,147996.0
Odisha,2022,1,Nabarangpur,146,303885.0
Odisha,2022,1,Kendrapara,185,265650.0
Odisha,2022,1,Cuttack,821,1077151.0
Odisha,2022,2,Rayagada,246,342207.0
Odisha,2022,2,Koraput,313,480623.0
Odisha,2022,2,Malkangiri,58,96820.0
Odisha,2022,2,Sambalpur,431,580507.0
Odisha,2022,2,Kalahandi,201,276903.0
Odisha,2022,2,Anugul,492,673469.0
Odisha,2022,2,Ganjam,881,1142879.0
Odisha,2022,2,Jajapur,438,595862.0
Odisha,2022,2,Bargarh,483,463333.0
Odisha,2022,2,Dhenkanal,226,355723.0
Odisha,2022,2,Bhadrak,273,329162.0
Odisha,2022,2,Nuapada,85,128607.0
Odisha,2022,2,Kendujhar,513,782721.0
Odisha,2022,2,Mayurbhanj,385,634971.0
Odisha,2022,2,Jharsuguda,344,429382.0
Odisha,2022,2,Kandhamal,128,166350.0
Odisha,2022,2,Deogarh,43,75186.0
Odisha,2022,2,Sundargarh,820,1128812.0
Odisha,2022,2,Jagatsinghapur,249,287008.0
Odisha,2022,2,Balangir,241,396323.0
Odisha,2022,2,Baleshwar,442,584664.0
Odisha,2022,2,Puri,380,485864.0
Odisha,2022,2,Sonepur,71,94520.0
Odisha,2022,2,Khordha,2952,3832775.0
Odisha,2022,2,Boudh,62,81060.0
Odisha,2022,2,Gajapati,129,135947.0
Odisha,2022,2,Nayagarh,137,212917.0
Odisha,2022,2,Nabarangpur,156,250156.0
Odisha,2022,2,Kendrapara,188,287985.0
Odisha,2022,2,Cuttack,1004,1298359.0
Odisha,2022,3,Rayagada,458,539569.0
Odisha,2022,3,Koraput,468,677872.0
Odisha,2022,3,Malkangiri,181,260121.0
Odisha,2022,3,Sambalpur,571,715249.0
Odisha,2022,3,Kalahandi,419,482788.0
Odisha,2022,3,Anugul,841,1111232.0
Odisha,2022,3,Ganjam,1437,1662116.0
Odisha,2022,3,Jajapur,777,956576.0
Odisha,2022,3,Bargarh,313,457252.0
Odisha,2022,3,Dhenkanal,389,535996.0
Odisha,2022,3,Bhadrak,409,476236.0
Odisha,2022,3,Nuapada,139,174596.0
Odisha,2022,3,Kendujhar,836,1165467.0
Odisha,2022,3,Mayurbhanj,581,826759.0
Odisha,2022,3,Jharsuguda,550,697751.0
Odisha,2022,3,Kandhamal,204,225107.0
Odisha,2022,3,Deogarh,61,69822.0
Odisha,2022,3,Sundargarh,1306,1586914.0
Odisha,2022,3,Jagatsinghapur,404,482062.0
Odisha,2022,3,Balangir,429,557730.0
Odisha,2022,3,Baleshwar,638,785294.0
Odisha,2022,3,Puri,568,701280.0
Odisha,2022,3,Sonepur,184,237480.0
Odisha,2022,3,Khordha,4154,4731441.0
Odisha,2022,3,Boudh,74,123073.0
Odisha,2022,3,Gajapati,205,248413.0
Odisha,2022,3,Nayagarh,207,224393.0
Odisha,2022,3,Nabarangpur,209,329585.0
Odisha,2022,3,Kendrapara,284,410219.0
Odisha,2022,3,Cuttack,1602,1856138.0
Odisha,2022,4,Rayagada,476,631680.0
Odisha,2022,4,Koraput,617,955709.0
Odisha,2022,4,Malkangiri,189,271208.0
Odisha,2022,4,Sambalpur,929,1231278.0
Odisha,2022,4,Kalahandi,417,598810.0
Odisha,2022,4,Anugul,1150,1705857.0
Odisha,2022,4,Ganjam,1796,2208828.0
Odisha,2022,4,Jajapur,899,1237020.0
Odisha,2022,4,Bargarh,371,631554.0
Odisha,2022,4,Dhenkanal,446,569322.0
Odisha,2022,4,Bhadrak,503,642574.0
Odisha,2022,4,Nuapada,170,319544.0
Odisha,2022,4,Kendujhar,1405,2004714.0
Odisha,2022,4,Mayurbhanj,798,1178754.0
Odisha,2022,4,Jharsuguda,758,1011170.0
Odisha,2022,4,Kandhamal,273,388612.0
Odisha,2022,4,Deogarh,83,99740.0
Odisha,2022,4,Sundargarh,1899,2525663.0
Odisha,2022,4,Jagatsinghapur,469,644153.0
Odisha,2022,4,Balangir,416,634008.0
Odisha,2022,4,Baleshwar,862,1196546.0
Odisha,2022,4,Puri,828,1131232.0
Odisha,2022,4,Sonepur,181,260933.0
Odisha,2022,4,Khordha,5189,6823790.0
Odisha,2022,4,Boudh,104,157949.0
Odisha,2022,4,Gajapati,244,301511.0
Odisha,2022,4,Nayagarh,227,296840.0
Odisha,2022,4,Nabarangpur,311,559158.0
Odisha,2022,4,Kendrapara,377,596413.0
Odisha,2022,4,Cuttack,2151,2750831.0
Odisha,2023,1,Rayagada,467,847175.0
Odisha,2023,1,Koraput,557,858384.0
Odisha,2023,1,Malkangiri,161,246577.0
Odisha,2023,1,Sambalpur,583,875351.0
Odisha,2023,1,Kalahandi,376,620009.0
Odisha,2023,1,Anugul,969,1504703.0
Odisha,2023,1,Ganjam,1512,2187684.0
Odisha,2023,1,Jajapur,598,916499.0
Odisha,2023,1,Bargarh,301,544297.0
Odisha,2023,1,Dhenkanal,367,556677.0
Odisha,2023,1,Bhadrak,381,600683.0
Odisha,2023,1,Nuapada,140,395846.0
Odisha,2023,1,Kendujhar,1008,1547116.0
Odisha,2023,1,Mayurbhanj,726,1182684.0
Odisha,2023,1,Jharsuguda,503,882401.0
Odisha,2023,1,Kandhamal,181,343107.0
Odisha,2023,1,Deogarh,61,112655.0
Odisha,2023,1,Sundargarh,1247,1954043.0
Odisha,2023,1,Jagatsinghapur,316,536162.0
Odisha,2023,1,Balangir,353,731765.0
Odisha,2023,1,Baleshwar,665,994911.0
Odisha,2023,1,Puri,575,917505.0
Odisha,2023,1,Sonepur,124,219673.0
Odisha,2023,1,Khordha,4227,6118201.0
Odisha,2023,1,Boudh,88,131753.0
Odisha,2023,1,Gajapati,207,275120.0
Odisha,2023,1,Nayagarh,214,343593.0
Odisha,2023,1,Nabarangpur,210,454500.0
Odisha,2023,1,Kendrapara,284,381677.0
Odisha,2023,1,Cuttack,1498,2079804.0
Odisha,2023,2,Rayagada,997,1177491.0
Odisha,2023,2,Koraput,564,935720.0
Odisha,2023,2,Malkangiri,231,388732.0
Odisha,2023,2,Sambalpur,787,1158501.0
