state,year,quarter,district,count,amount
Assam,2021,1,Golaghat,311238,749087184.8333428
Assam,2021,1,Udalguri,173233,451305008.43282115
Assam,2021,1,Majuli,34915,74357604.61004795
Assam,2021,1,Sonitpur,669242,1689369790.428941
Assam,2021,1,Hojai,220269,591418708.8113766
Assam,2021,1,Marigaon,298011,918760114.9692955
Assam,2021,1,Chirang,127192,321319197.07738817
Assam,2021,1,Cachar,614703,1577581912.6812966
Assam,2021,1,Nalbari,197323,506378435.7122495
Assam,2021,1,West Karbi Anglong,41137,84887268.51304872
Assam,2021,1,Dhemaji,231336,615209792.8336076
Assam,2021,1,Karimganj,304173,916185934.3111196
Assam,2021,1,Bongaigaon,321020,874996649.1810182
Assam,2021,1,Dima Hasao,104846,283821933.22303617
Assam,2021,1,Baksa,260583,764921383.8988845
Assam,2021,1,Charaideo,138143,380869059.4350337
Assam,2021,1,Darrang,259665,757825643.4042199
Assam,2021,1,Kamrup Metropolitan,9400818,24003716533.697937
Assam,2021,1,Hailakandi,189886,515905421.9034898
Assam,2021,1,Barpeta,768249,2378951523.3799787
Assam,2021,1,Goalpara,400249,1203600745.3463283
Assam,2021,1,Biswanath,197774,446301042.8269607
Assam,2021,1,Jorhat,388882,856404785.4295708
Assam,2021,2,Tinsukia,606143,1318534292.5264628
Assam,2021,2,Lakhimpur,361975,751021666.6941358
Assam,2021,2,Kamrup,737877,1686926641.0395198
Assam,2021,2,Kokrajhar,291109,760467202.4006457
Assam,2021,2,Karbi Anglong,275847,664132421.6116567
Assam,2021,2,Sivasagar,303100,635897961.4545786
Assam,2021,2,Dibrugarh,870918,1976153977.7728927
Assam,2021,2,South Salmara Mancachar,213176,702484951.4538276
Assam,2021,2,Nagaon,928187,2446953429.3994994
Assam,2021,2,Dhubri,528440,1316708576.7981756
Assam,2021,2,Golaghat,382567,828266419.210104
Assam,2021,2,Udalguri,229956,535712130.36414516
Assam,2021,2,Majuli,44407,85365999.51292944
Assam,2021,2,Sonitpur,848080,1929013770.5926275
Assam,2021,2,Hojai,285880,717552682.8425927
Assam,2021,2,Marigaon,452067,1213004303.8796182
Assam,2021,2,Chirang,173228,416705187.85423946
Assam,2021,2,Cachar,743120,1680050955.980187
Assam,2021,2,Nalbari,265787,614926960.4062058
Assam,2021,2,West Karbi Anglong,51169,93322156.33253612
Assam,2021,2,Dhemaji,299375,707439590.8525485
Assam,2021,2,Karimganj,376322,1008636324.5592346
Assam,2021,2,Bongaigaon,445957,1107075859.5018854
Assam,2021,2,Dima Hasao,127333,291445306.00893736
Assam,2021,2,Baksa,333425,874733682.7849679
Assam,2021,2,Charaideo,169721,406368639.266593
Assam,2021,2,Darrang,373027,991719331.0625447
Assam,2021,2,Kamrup Metropolitan,12113618,26948905679.328754
Assam,2021,2,Hailakandi,258553,622102715.3474636
Assam,2021,2,Barpeta,1094358,2927546915.4449625
Assam,2021,2,Goalpara,544911,1475602701.2507868
Assam,2021,2,Biswanath,255222,546335899.8896878
Assam,2021,2,Jorhat,448050,911359043.2389444
Assam,2021,3,Tinsukia,726497,1620117007.2069793
Assam,2021,3,Lakhimpur,433255,930738036.1633754
Assam,2021,3,Kamrup,957373,2112276358.4188256
Assam,2021,3,Kokrajhar,366661,966061545.1374367
Assam,2021,3,Karbi Anglong,338533,828250761.6786599
Assam,2021,3,Sivasagar,350815,733449637.2748528
Assam,2021,3,Dibrugarh,1116075,2517711536.27678
Assam,2021,3,South Salmara Mancachar,245208,682772092.1272931
Assam,2021,3,Nagaon,1156024,2903215135.7842274
Assam,2021,3,Dhubri,668723,1682447560.536893
Assam,2021,3,Golaghat,446587,965096814.5378057
Assam,2021,3,Udalguri,291168,657660643.9182184
Assam,2021,3,Majuli,51208,102034225.95327796
Assam,2021,3,Sonitpur,1030160,2385666128.443201
Assam,2021,3,Hojai,368350,874185464.7310762
Assam,2021,3,Marigaon,554657,1470486045.6813893
Assam,2021,3,Chirang,220676,528538770.5729964
Assam,2021,3,Cachar,998685,2285248942.8809485
Assam,2021,3,Nalbari,318284,722110352.781739
Assam,2021,3,West Karbi Anglong,57137,112522665.53612569
Assam,2021,3,Dhemaji,359737,848544237.4544444
Assam,2021,3,Karimganj,524239,1393649226.0294735
Assam,2021,3,Bongaigaon,548175,1331228200.2758412
Assam,2021,3,Dima Hasao,149975,353350846.5920651
Assam,2021,3,Baksa,418859,1074324607.6751742
Assam,2021,3,Charaideo,201059,479392451.000507
Assam,2021,3,Darrang,498938,1241235475.745712
Assam,2021,3,Kamrup Metropolitan,16840668,36123082534.66112
Assam,2021,3,Hailakandi,360281,801449299.0694864
Assam,2021,3,Barpeta,1436928,3522432994.68204
Assam,2021,3,Goalpara,650085,1747257315.9936597
Assam,2021,3,Biswanath,288131,620203649.3743759
Assam,2021,3,Jorhat,531290,1083758709.1114147
Assam,2021,4,Tinsukia,924326,2099664801.0310597
Assam,2021,4,Lakhimpur,560279,1263722648.4815915
Assam,2021,4,Kamrup,1326629,2906827875.9780307
Assam,2021,4,Kokrajhar,529425,1392051533.964034
Assam,2021,4,Karbi Anglong,448701,1157896438.235495
Assam,2021,4,Sivasagar,452511,991840782.996415
Assam,2021,4,Dibrugarh,1489321,3247229901.080471
Assam,2021,4,South Salmara Mancachar,314595,919174483.7722924
Assam,2021,4,Nagaon,1599255,4181552742.898879
Assam,2021,4,Dhubri,947815,2452971274.5289254
Assam,2021,4,Golaghat,597064,1337575801.9516916
Assam,2021,4,Udalguri,406086,917680978.0577191
Assam,2021,4,Majuli,65312,129028300.4276244
Assam,2021,4,Sonitpur,1437714,3119948215.7692075
Assam,2021,4,Hojai,527676,1247022294.0951037
Assam,2021,4,Marigaon,846244,2372441369.988904
Assam,2021,4,Chirang,298090,751602013.9126096
Assam,2021,4,Cachar,1424029,3288405319.0304804
Assam,2021,4,Nalbari,437199,1015183560.9984299
Assam,2021,4,West Karbi Anglong,72436,155335117.4559282
Assam,2021,4,Dhemaji,450526,1098025411.0441427
Assam,2021,4,Karimganj,719693,2011084236.7440817
Assam,2021,4,Bongaigaon,760610,1900609318.3116775
Assam,2021,4,Dima Hasao,188499,461001023.11421907
Assam,2021,4,Baksa,575080,1530357403.5627034
Assam,2021,4,Charaideo,255415,657528333.4175942
Assam,2021,4,Darrang,772608,2012722511.547618
Assam,2021,4,Kamrup Metropolitan,22903930,48177919267.3695
Assam,2021,4,Hailakandi,494043,1131182051.5056129
Assam,2021,4,Barpeta,2145496,5341626359.64399
Assam,2021,4,Goalpara,920783,2590433257.901761
Assam,2021,4,Biswanath,368466,837297984.1361362
Assam,2021,4,Jorhat,760505,1488025280.2612674
Assam,2022,1,Tinsukia,1110108,2471991459.7376165
Assam,2022,1,Lakhimpur,725851,1653871930.7532177
Assam,2022,1,Kamrup,1708845,3838019247.423967
Assam,2022,1,Kokrajhar,703834,1794915585.4684856
Assam,2022,1,Karbi Anglong,576671,1480533626.5264075
Assam,2022,1,Sivasagar,570136,1201010320.385499
Assam,2022,1,Dibrugarh,1830668,3721424814.9586687
Assam,2022,1,South Salmara Mancachar,424292,1357660615.5399206
Assam,2022,1,Nagaon,2049272,5405490459.948576
Assam,2022,1,Dhubri,1247298,3380205337.130154
Assam,2022,1,Golaghat,753488,1681747448.411046
Assam,2022,1,Udalguri,547716,1168300625.4282162
Assam,2022,1,Majuli,89346,172837394.19285655
Assam,2022,1,Sonitpur,1805856,3651941482.2987127
Assam,2022,1,Hojai,665166,1595056089.1451948
Assam,2022,1,Marigaon,1027786,2790138101.722805
Assam,2022,1,Chirang,363645,951303010.3050023
Assam,2022,1,Cachar,1869862,4225305321.285734
Assam,2022,1,Nalbari,571467,1369285179.1665456
Assam,2022,1,West Karbi Anglong,88219,186901516.61209765
Assam,2022,1,Dhemaji,562489,1369239048.8460484
Assam,2022,1,Karimganj,962907,2759677605.0696893
Assam,2022,1,Bongaigaon,1014501,2661981437.245404
Assam,2022,1,Dima Hasao,216314,509944077.09921765
Assam,2022,1,Baksa,731895,1944006764.845173
Assam,2022,1,Charaideo,311136,742058516.3146229
Assam,2022,1,Darrang,1205741,2732173374.689469
Assam,2022,1,Kamrup Metropolitan,28908435,60093746992.89226
Assam,2022,1,Hailakandi,652625,1476770132.0294952
Assam,2022,1,Barpeta,2846523,7413611760.549712
Assam,2022,1,Goalpara,1299073,3720380319.7322354
Assam,2022,1,Biswanath,470228,990785769.7113907
Assam,2022,1,Jorhat,978493,1768122527.2374763
Assam,2022,2,Tinsukia,1393042,2864342184.623848
Assam,2022,2,Lakhimpur,949594,1949181060.629253
Assam,2022,2,Kamrup,2122755,4247651138.552457
Assam,2022,2,Kokrajhar,941658,2134593237.4052541
Assam,2022,2,Karbi Anglong,663418,1596022243.6550176
Assam,2022,2,Sivasagar,694978,1292419445.2581577
Assam,2022,2,Dibrugarh,2372318,4426557091.530311
Assam,2022,2,South Salmara Mancachar,532090,1518417902.4851627
Assam,2022,2,Nagaon,2624899,6401629329.647786
Assam,2022,2,Dhubri,1748061,4095843491.511972
Assam,2022,2,Golaghat,928135,1870905474.837348
Assam,2022,2,Udalguri,731430,1374405319.608431
Assam,2022,2,Majuli,105899,192613565.7361275
Assam,2022,2,Sonitpur,2331103,4228702694.6406856
Assam,2022,2,Hojai,832316,1885347223.2358832
Assam,2022,2,Marigaon,1362294,3195268221.1941223
Assam,2022,2,Chirang,483371,1142819737.0710807
Assam,2022,2,Cachar,2208886,4390976386.361718
Assam,2022,2,Nalbari,711088,1547056523.551427
Assam,2022,2,West Karbi Anglong,98911,208934121.88290805
Assam,2022,2,Dhemaji,698448,1532877539.60587
Assam,2022,2,Karimganj,1164306,2886007289.474466
Assam,2022,2,Bongaigaon,1380703,3242058585.814122
Assam,2022,2,Dima Hasao,228456,545715522.4659376
Assam,2022,2,Baksa,905373,2132096440.2419512
Assam,2022,2,Charaideo,382915,812357268.893158
Assam,2022,2,Darrang,1764727,3227701241.9922876
Assam,2022,2,Kamrup Metropolitan,37896005,70515346667.22395
Assam,2022,2,Hailakandi,787208,1571435620.2824044
Assam,2022,2,Barpeta,3782074,8597920826.98738
Assam,2022,2,Goalpara,1660385,4241626695.2866406
Assam,2022,2,Biswanath,604714,1221547710.8569949
Assam,2022,2,Jorhat,1243165,2020664284.239387
Assam,2022,3,Tinsukia,1596815,3042250714.0585003
Assam,2022,3,Lakhimpur,1107100,2067093940.620087
Assam,2022,3,Kamrup,2430234,4614592326.476387
Assam,2022,3,Kokrajhar,1067899,2284375602.7792797
Assam,2022,3,Karbi Anglong,859889,1828335931.7694077
Assam,2022,3,Sivasagar,747403,1314001865.700468
Assam,2022,3,Dibrugarh,2307181,3933628296.025187
Assam,2022,3,South Salmara Mancachar,605276,1484669445.1835508
Assam,2022,3,Nagaon,2968058,6558107158.010572
Assam,2022,3,Dhubri,2223747,4556385241.834756
Assam,2022,3,Golaghat,1053657,2034519777.2871876
Assam,2022,3,Udalguri,863753,1579156771.500186
Assam,2022,3,Majuli,134355,225690807.14413714
Assam,2022,3,Sonitpur,3096898,5410346627.41358
Assam,2022,3,Hojai,1043820,2113483858.3325524
Assam,2022,3,Marigaon,1489205,3238457317.646788
Assam,2022,3,Chirang,715691,1537298774.9483962
Assam,2022,3,Cachar,2665315,5192449137.351445
Assam,2022,3,Nalbari,794013,1648877908.7165303
Assam,2022,3,West Karbi Anglong,109757,205472736.923297
Assam,2022,3,Dhemaji,772797,1515654182.855371
Assam,2022,3,Karimganj,1334451,3178134072.4352174
Assam,2022,3,Bongaigaon,1668882,3479985149.6288843
Assam,2022,3,Dima Hasao,288848,678521294.5272696
Assam,2022,3,Baksa,994859,2149845145.9618897
Assam,2022,3,Charaideo,653536,1267458929.2095046
Assam,2022,3,Darrang,1805090,3233214492.5730667
Assam,2022,3,Kamrup Metropolitan,39606017,69410860235.2296
Assam,2022,3,Hailakandi,1560929,2991549159.6529717
Assam,2022,3,Barpeta,4561028,9149960686.489628
Assam,2022,3,Goalpara,2054687,4590076568.303604
Assam,2022,3,Biswanath,668091,1279949511.7036183
Assam,2022,3,Jorhat,2264530,3694675386.605816
Assam,2022,4,Tinsukia,1847473,3636219479.5014515
Assam,2022,4,Lakhimpur,1397791,2505469638.516078
Assam,2022,4,Kamrup,3473735,6488564510.007879
Assam,2022,4,Kokrajhar,1249751,2609828653.3645363
Assam,2022,4,Karbi Anglong,1030879,2189719279.796463
Assam,2022,4,Sivasagar,883421,1544157685.457902
Assam,2022,4,Dibrugarh,2781759,4540236249.409073
Assam,2022,4,South Salmara Mancachar,763570,1935371793.739441
Assam,2022,4,Nagaon,3466436,7442294882.997084
Assam,2022,4,Dhubri,2801543,5696918774.408015
Assam,2022,4,Golaghat,1247652,2348259381.7865367
Assam,2022,4,Udalguri,1048339,1929847430.1772635
Assam,2022,4,Majuli,170716,264376860.96607828
Assam,2022,4,Sonitpur,3570910,5955878582.005959
Assam,2022,4,Hojai,1188838,2311470243.4308867
Assam,2022,4,Marigaon,1732867,3678892463.487752
Assam,2022,4,Chirang,763852,1640747076.1993437
Assam,2022,4,Cachar,3169492,6146128032.607637
Assam,2022,4,Nalbari,956563,1913556549.936222
Assam,2022,4,West Karbi Anglong,139542,264423911.38078785
Assam,2022,4,Dhemaji,913590,1749366721.703061
Assam,2022,4,Karimganj,1635099,3857130937.197542
Assam,2022,4,Bongaigaon,2301942,4663672960.523357
Assam,2022,4,Dima Hasao,323049,753858279.4564474
Assam,2022,4,Baksa,1159058,2539432688.237523
Assam,2022,4,Charaideo,620063,1222334993.440687
Assam,2022,4,Darrang,1903379,3947924967.0539055
Assam,2022,4,Kamrup Metropolitan,48873033,84183380553.41818
Assam,2022,4,Hailakandi,1179854,2307448482.382268
Assam,2022,4,Barpeta,5914147,12025232756.80872
Assam,2022,4,Goalpara,2471469,5401152298.290413
Assam,2022,4,Biswanath,770207,1431848172.336092
Assam,2022,4,Jorhat,2231248,3528373897.52103
Assam,2023,1,Tinsukia,3283559,6117150816.0
Assam,2023,1,Lakhimpur,2476912,4343543762.0
Assam,2023,1,Kamrup,4930296,9371100434.0
Assam,2023,1,Kokrajhar,2355923,4909355126.0
Assam,2023,1,Karbi Anglong,1520698,3214908329.0
Assam,2023,1,Sivasagar,1570623,2672941443.0
Assam,2023,1,Dibrugarh,3760225,5608974753.0
Assam,2023,1,South Salmara Mancachar,1508825,4356922804.0
Assam,2023,1,Nagaon,6685799,14229904732.0
Assam,2023,1,Dhubri,4783556,10188898480.0
Assam,2023,1,Golaghat,2224582,4026121612.0
Assam,2023,1,Udalguri,1639335,2999218033.0
Assam,2023,1,Majuli,252765,402870909.0
Assam,2023,1,Sonitpur,5085643,8045533285.0
Assam,2023,1,Hojai,2133438,4081301237.0
Assam,2023,1,Marigaon,3358524,7072156482.0
Assam,2023,1,Chirang,1227227,2669479936.0
Assam,2023,1,Cachar,5638260,10760387455.0
Assam,2023,1,Nalbari,1785728,3606569741.0
Assam,2023,1,West Karbi Anglong,258669,468615052.0
Assam,2023,1,Dhemaji,1628726,3039266504.0
Assam,2023,1,Karimganj,3129397,7345868143.0
Assam,2023,1,Bongaigaon,3402608,7240422273.0
Assam,2023,1,Dima Hasao,567000,1214015609.0
Assam,2023,1,Baksa,2190401,4845776221.0
Assam,2023,1,Charaideo,853791,1628619134.0
Assam,2023,1,Darrang,3615988,7158735706.0
Assam,2023,1,Kamrup Metropolitan,22957420,32177527551.0
Assam,2023,1,Hailakandi,2046225,4019608832.0
Assam,2023,1,Barpeta,8607360,18729528128.0
Assam,2023,1,Goalpara,4337423,9833497403.0
Assam,2023,1,Biswanath,1384589,2345159408.0
Assam,2023,1,Jorhat,2559123,3630187754.0
Assam,2023,2,Tinsukia,3851912,6507525643.0
Assam,2023,2,Lakhimpur,3057549,4876785629.0
Assam,2023,2,Kamrup,6019583,10319507492.0
Assam,2023,2,Kokrajhar,2949625,5758367366.0
Assam,2023,2,Karbi Anglong,1815628,3451464394.0
Assam,2023,2,Sivasagar,1832171,2802402072.0
Assam,2023,2,Dibrugarh,4515459,6339612450.0
Assam,2023,2,South Salmara Mancachar,1921183,4781401468.0
Assam,2023,2,Nagaon,8290774,15933295314.0
Assam,2023,2,Dhubri,5998987,11652162342.0
Assam,2023,2,Golaghat,2685300,4365734962.0
Assam,2023,2,Udalguri,2017515,3369067037.0
Assam,2023,2,Majuli,298852,464620442.0
Assam,2023,2,Sonitpur,6079471,9155763527.0
Assam,2023,2,Hojai,2650538,4575809166.0
Assam,2023,2,Marigaon,4122001,7831746623.0
Assam,2023,2,Chirang,1562965,3117726249.0
Assam,2023,2,Cachar,6593914,11304410610.0
Assam,2023,2,Nalbari,2194760,4095366006.0
Assam,2023,2,West Karbi Anglong,321867,543268673.0
Assam,2023,2,Dhemaji,1933305,3385291207.0
Assam,2023,2,Karimganj,3708403,7737482765.0
Assam,2023,2,Bongaigaon,4272392,8015507557.0
Assam,2023,2,Dima Hasao,723783,1412966285.0
Assam,2023,2,Baksa,2577080,5238071690.0
Assam,2023,2,Charaideo,1046404,1748795643.0
Assam,2023,2,Darrang,4517036,7943501699.0
Assam,2023,2,Kamrup Metropolitan,27633429,36066525702.0
Assam,2023,2,Hailakandi,2438411,4219916209.0
Assam,2023,2,Barpeta,10582441,20577968723.0
Assam,2023,2,Goalpara,5347770,10755879893.0
Assam,2023,2,Biswanath,1733270,2748393436.0
Assam,2023,2,Jorhat,2997175,4014450509.0
Assam,2023,3,Tinsukia,4565290,6820826177.0
Assam,2023,3,Lakhimpur,3833961,5023686779.0
Assam,2023,3,Kamrup,7313093,10800114027.0
Assam,2023,3,Kokrajhar,3648008,6131660384.0
Assam,2023,3,Karbi Anglong,2100974,3428433363.0
Assam,2023,3,Sivasagar,2269030,2996906032.0
Assam,2023,3,Dibrugarh,5328549,6883206756.0
Assam,2023,3,South Salmara Mancachar,2368268,4342293033.0
Assam,2023,3,Nagaon,9915879,16218655937.0
Assam,2023,3,Dhubri,7727555,12038352780.0
Assam,2023,3,Golaghat,3265899,4649877887.0
Assam,2023,3,Udalguri,2471832,3540229495.0
Assam,2023,3,Majuli,340706,449129036.0
Assam,2023,3,Sonitpur,7184992,9555385617.0
Assam,2023,3,Hojai,3173826,4680370231.0
Assam,2023,3,Marigaon,4800400,7900727989.0
Assam,2023,3,Chirang,1922041,3200095251.0
Assam,2023,3,Cachar,8139863,12475988474.0
Assam,2023,3,Nalbari,2709875,4298403085.0
Assam,2023,3,West Karbi Anglong,382335,541617888.0
Assam,2023,3,Dhemaji,2320967,3478657621.0
Assam,2023,3,Karimganj,4518671,8300362452.0
Assam,2023,3,Bongaigaon,5223464,7992492776.0
Assam,2023,3,Dima Hasao,947489,1716140103.0
Assam,2023,3,Baksa,3119967,5364907563.0
Assam,2023,3,Charaideo,1270698,1852693619.0
Assam,2023,3,Darrang,5522247,8131813482.0
Assam,2023,3,Kamrup Metropolitan,33252533,38969448090.0
Assam,2023,3,Hailakandi,3011092,4560524135.0
Assam,2023,3,Barpeta,12553937,19547199120.0
Assam,2023,3,Goalpara,6726109,10895284121.0
Assam,2023,3,Biswanath,2089534,2896232915.0
Assam,2023,3,Jorhat,3556267,4376298184.0
Assam,2023,4,Tinsukia,5189615,8184084433.0
Assam,2023,4,Lakhimpur,4361637,5744327705.0
Assam,2023,4,Kamrup,8424238,12506756486.0
Assam,2023,4,Kokrajhar,4375333,7312524187.0
Assam,2023,4,Karbi Anglong,2384936,3978867179.0
Assam,2023,4,Sivasagar,2477201,3302834884.0
Assam,2023,4,Dibrugarh,5709873,7427295961.0
Assam,2023,4,South Salmara Mancachar,3369894,5570379948.0
Assam,2023,4,Nagaon,11620054,19063736023.0
Assam,2023,4,Dhubri,9754250,14883704767.0
Assam,2023,4,Golaghat,3717221,5294439139.0
Assam,2023,4,Udalguri,2834860,4179265292.0
Assam,2023,4,Majuli,403623,518586023.0
Assam,2023,4,Sonitpur,8050113,10777430093.0
Assam,2023,4,Hojai,3670224,5300845947.0
Assam,2023,4,Marigaon,5808139,9705402781.0
Assam,2023,4,Chirang,2347804,3982679017.0
Assam,2023,4,Cachar,9259935,14611571234.0
Assam,2023,4,Nalbari,3150608,4920016354.0
Assam,2023,4,West Karbi Anglong,446777,637186657.0
Assam,2023,4,Dhemaji,2640683,4011663237.0
Assam,2023,4,Karimganj,5198477,9636448211.0
Assam,2023,4,Bongaigaon,6225825,9640983542.0
Assam,2023,4,Dima Hasao,1098602,1968322313.0
Assam,2023,4,Baksa,3620536,6383786882.0
Assam,2023,4,Charaideo,1415059,2105854470.0
Assam,2023,4,Darrang,6735425,10599716369.0
Assam,2023,4,Kamrup Metropolitan,35741066,42066992122.0
Assam,2023,4,Hailakandi,3536974,5805638439.0
Assam,2023,4,Barpeta,15365058,23767852973.0
Assam,2023,4,Goalpara,8585082,13668435884.0
Assam,2023,4,Biswanath,2448926,3309626551.0
Assam,2023,4,Jorhat,3784109,4736381828.0
Assam,2024,1,Tinsukia,5550247,8644251817.0
Assam,2024,1,Lakhimpur,4902457,6318881902.0
Assam,2024,1,Kamrup,9838598,14690113788.0
Assam,2024,1,Kokrajhar,5186611,8290319960.0
Assam,2024,1,Karbi Anglong,2642472,4219129847.0
Assam,2024,1,Sivasagar,2717687,3525865170.0
Assam,2024,1,Dibrugarh,5918526,7569686833.0
Assam,2024,1,South Salmara Mancachar,4422302,7281381782.0
Assam,2024,1,Nagaon,13867011,22200039299.0
Assam,2024,1,Dhubri,12272788,17933300841.0
Assam,2024,1,Golaghat,4174420,5849983656.0
Assam,2024,1,Udalguri,3174551,4593023615.0
Assam,2024,1,Majuli,431401,559995250.0
Assam,2024,1,Sonitpur,8762274,11543368894.0
Assam,2024,1,Hojai,4225108,6143520677.0
Assam,2024,1,Marigaon,6801169,10714731134.0
Assam,2024,1,Chirang,2783695,4661771980.0
Assam,2024,1,Cachar,10515083,15918343605.0
Assam,2024,1,Nalbari,3456500,5414952987.0
Assam,2024,1,West Karbi Anglong,486912,687692284.0
Assam,2024,1,Dhemaji,2923070,4418125959.0
Assam,2024,1,Karimganj,6276788,11211072125.0
Assam,2024,1,Bongaigaon,7673311,11757183235.0
Assam,2024,1,Dima Hasao,1220165,1945653945.0
Assam,2024,1,Baksa,4160930,7136380339.0
Assam,2024,1,Charaideo,1530590,2122402178.0
Assam,2024,1,Darrang,8045981,12414085307.0
Assam,2024,1,Kamrup Metropolitan,37451157,43094133738.0
Assam,2024,1,Hailakandi,4160640,6161516215.0
Assam,2024,1,Barpeta,18751526,29325169669.0
Assam,2024,1,Goalpara,10539700,16606751899.0
Assam,2024,1,Biswanath,2719000,3417757121.0
Assam,2024,1,Jorhat,3942386,4813318979.0
Assam,2024,2,Tinsukia,6547090,8680672324.0
Assam,2024,2,Lakhimpur,6225019,6913914468.0
Assam,2024,2,Kamrup,12002142,15801777181.0
Assam,2024,2,Kokrajhar,6522562,8972425298.0
Assam,2024,2,Karbi Anglong,3511460,4576435975.0
Assam,2024,2,Sivasagar,3416984,3574526221.0
Assam,2024,2,Dibrugarh,7262477,8267977212.0
Assam,2024,2,South Salmara Mancachar,5326681,7908169227.0
Assam,2024,2,Nagaon,18004768,24347912008.0
Assam,2024,2,Dhubri,15564143,19932190084.0
Assam,2024,2,Golaghat,5287051,6207910265.0
Assam,2024,2,Udalguri,3905844,4981023547.0
Assam,2024,2,Majuli,518746,555340092.0
Assam,2024,2,Sonitpur,10836139,12766847698.0
Assam,2024,2,Hojai,5403961,6869318675.0
Assam,2024,2,Marigaon,8572362,11758760908.0
Assam,2024,2,Chirang,3653887,5341715195.0
Assam,2024,2,Cachar,12374786,16087546868.0
Assam,2024,2,Nalbari,4279491,5978564053.0
Assam,2024,2,West Karbi Anglong,642503,715295684.0
Assam,2024,2,Dhemaji,3683981,4779117429.0
Assam,2024,2,Karimganj,7315992,11162209578.0
Assam,2024,2,Bongaigaon,10017791,13320562909.0
Assam,2024,2,Dima Hasao,1555233,2045201019.0
Assam,2024,2,Baksa,5003508,7329825374.0
Assam,2024,2,Charaideo,2089216,2269239597.0
Assam,2024,2,Darrang,9728645,13703424883.0
Assam,2024,2,Kamrup Metropolitan,42068413,44951044581.0
Assam,2024,2,Hailakandi,4834851,5994638571.0
Assam,2024,2,Barpeta,23894445,32381946220.0
Assam,2024,2,Goalpara,12804082,18135537711.0
Assam,2024,2,Biswanath,3687118,3761812644.0
Assam,2024,2,Jorhat,4785716,5235786711.0
Assam,2024,3,Tinsukia,7709370,9364990459.0
Assam,2024,3,Lakhimpur,6874820,6679199819.0
Assam,2024,3,Kamrup,14480404,16655188180.0
Assam,2024,3,Kokrajhar,7725820,9348680056.0
Assam,2024,3,Karbi Anglong,3798847,4327007771.0
Assam,2024,3,Sivasagar,3922988,3710506619.0
Assam,2024,3,Dibrugarh,8150098,8526665327.0
Assam,2024,3,Nagaon,15099246,18821284148.0
Assam,2024,3,Dhubri,15695372,17961423365.0
Assam,2024,3,Golaghat,6331430,6596112257.0
Assam,2024,3,Udalguri,4153758,4773799144.0
Assam,2024,3,Morigaon,8550019,10614259631.0
Assam,2024,3,Majuli,567915,542056487.0
Assam,2024,3,Sonitpur,10459670,11437696327.0
Assam,2024,3,Bajali,1072513,1397231391.0
Assam,2024,3,Hojai,9556241,10905196100.0
Assam,2024,3,Chirang,4403597,5459193703.0
Assam,2024,3,Cachar,14223337,17083145518.0
Assam,2024,3,Nalbari,4673886,5708754970.0
Assam,2024,3,West Karbi Anglong,843804,820289289.0
Assam,2024,3,Dhemaji,4104589,4528282920.0
Assam,2024,3,Karimganj,7912011,11007187152.0
Assam,2024,3,Bongaigaon,9871350,11006993764.0
Assam,2024,3,Dima Hasao,2059725,2352540346.0
Assam,2024,3,Baksa,4293014,5558995190.0
Assam,2024,3,Charaideo,2394194,2338653640.0
Assam,2024,3,Darrang,9479199,11676189087.0
Assam,2024,3,Kamrup Metropolitan,48652507,47984198667.0
Assam,2024,3,Hailakandi,5439971,6035086632.0
Assam,2024,3,South Salmara Mankachar,5994948,7413827451.0
Assam,2024,3,Barpeta,21999233,25145976318.0
Assam,2024,3,Goalpara,12738121,15335058751.0
Assam,2024,3,Biswanath,5186242,5007789837.0
Assam,2024,3,Jorhat,5601444,5572559171.0
Assam,2024,3,Tamulpur,1325908,1862289063.0
Assam,2024,4,Tinsukia,8630495,10757062986.0
Assam,2024,4,Lakhimpur,7666573,7457700439.0
Assam,2024,4,Kamrup,16141222,18662571631.0
Assam,2024,4,Kokrajhar,8922726,10890306431.0
Assam,2024,4,Karbi Anglong,4131819,4801917134.0
Assam,2024,4,Sivasagar,4360230,4257787451.0
Assam,2024,4,Dibrugarh,8986017,9281917063.0
Assam,2024,4,Nagaon,16930350,21494769896.0
Assam,2024,4,Dhubri,18500778,21619655588.0
Assam,2024,4,Golaghat,7138694,7524471368.0
Assam,2024,4,Udalguri,4637104,5402539962.0
Assam,2024,4,Morigaon,9739326,12275907259.0
Assam,2024,4,Majuli,639227,630031791.0
Assam,2024,4,Sonitpur,11375434,12320464475.0
Assam,2024,4,Bajali,1234315,1564485875.0
Assam,2024,4,Hojai,10822136,12433762600.0
Assam,2024,4,Chirang,4981020,6207183634.0
Assam,2024,4,Cachar,16287428,19773111407.0
Assam,2024,4,Nalbari,5376786,6484416725.0
Assam,2024,4,West Karbi Anglong,1018623,1003023733.0
Assam,2024,4,Dhemaji,4665519,5113644536.0
Assam,2024,4,Karimganj,9254172,13029314777.0
Assam,2024,4,Bongaigaon,11133665,13022142781.0
Assam,2024,4,Dima Hasao,2371203,2725718790.0
Assam,2024,4,Baksa,4973615,6440806260.0
Assam,2024,4,Charaideo,2619873,2685862769.0
Assam,2024,4,Darrang,10815567,14057911052.0
Assam,2024,4,Kamrup Metropolitan,52145473,51816279559.0
Assam,2024,4,Hailakandi,6328937,7396036181.0
